Date,CountryCode,CountryName,StringencyIndex,excess_mort
2021-09-20,CAN,Canada,28.7,57.54090517875134
2021-09-20,CAN,Canada,37.04,57.54090517875134
2021-09-20,CAN,Canada,68.06,57.54090517875134
2021-09-27,CAN,Canada,50.93,58.90503044475135
2021-09-27,CAN,Canada,42.13,58.90503044475135
2021-09-27,CAN,Canada,54.63,58.90503044475135
2021-09-27,CAN,Canada,66.67,58.90503044475135
2021-09-27,CAN,Canada,58.8,58.90503044475135
2021-09-27,CAN,Canada,55.56,58.90503044475135
2021-09-27,CAN,Canada,75.46,58.90503044475135
2021-09-27,CAN,Canada,44.44,58.90503044475135
2021-09-27,CAN,Canada,44.44,58.90503044475135
2021-09-27,CAN,Canada,55.56,58.90503044475135
2021-09-27,CAN,Canada,47.22,58.90503044475135
2021-09-27,CAN,Canada,28.7,58.90503044475135
2021-09-27,CAN,Canada,37.04,58.90503044475135
2021-09-27,CAN,Canada,68.06,58.90503044475135
2021-10-04,CAN,Canada,50.93,59.53945027275135
2021-10-04,CAN,Canada,42.13,59.53945027275135
2021-10-04,CAN,Canada,54.63,59.53945027275135
2021-10-04,CAN,Canada,66.67,59.53945027275135
2021-10-04,CAN,Canada,58.8,59.53945027275135
2021-10-04,CAN,Canada,51.85,59.53945027275135
2021-10-04,CAN,Canada,75.46,59.53945027275135
2021-10-04,CAN,Canada,46.3,59.53945027275135
2021-10-04,CAN,Canada,44.44,59.53945027275135
2021-10-04,CAN,Canada,55.56,59.53945027275135
2021-10-04,CAN,Canada,47.22,59.53945027275135
2021-10-04,CAN,Canada,36.11,59.53945027275135
2021-10-04,CAN,Canada,37.04,59.53945027275135
2021-10-04,CAN,Canada,68.06,59.53945027275135
2021-10-11,CAN,Canada,50.93,60.05441480675135
2021-10-11,CAN,Canada,42.13,60.05441480675135
2021-10-11,CAN,Canada,54.63,60.05441480675135
2021-10-11,CAN,Canada,69.44,60.05441480675135
2021-10-11,CAN,Canada,58.8,60.05441480675135
2021-10-11,CAN,Canada,51.85,60.05441480675135
2021-10-11,CAN,Canada,75.46,60.05441480675135
2021-10-11,CAN,Canada,46.3,60.05441480675135
2021-10-11,CAN,Canada,44.44,60.05441480675135
2021-10-11,CAN,Canada,59.26,60.05441480675135
2021-10-11,CAN,Canada,47.22,60.05441480675135
2021-10-11,CAN,Canada,36.11,60.05441480675135
2021-10-11,CAN,Canada,37.04,60.05441480675135
2021-10-11,CAN,Canada,68.06,60.05441480675135
2021-10-18,CAN,Canada,50.93,60.65206293475135
2021-10-18,CAN,Canada,42.13,60.65206293475135
2021-10-18,CAN,Canada,54.63,60.65206293475135
2021-10-18,CAN,Canada,68.06,60.65206293475135
2021-10-18,CAN,Canada,52.78,60.65206293475135
2021-10-18,CAN,Canada,53.7,60.65206293475135
2021-10-18,CAN,Canada,75.46,60.65206293475135
2021-10-18,CAN,Canada,46.3,60.65206293475135
2021-10-18,CAN,Canada,44.44,60.65206293475135
2021-10-18,CAN,Canada,55.56,60.65206293475135
2021-10-18,CAN,Canada,47.22,60.65206293475135
2021-10-18,CAN,Canada,36.11,60.65206293475135
2021-10-18,CAN,Canada,37.04,60.65206293475135
2021-10-18,CAN,Canada,68.06,60.65206293475135
2021-10-25,CAN,Canada,50.93,60.67392387875134
2021-10-25,CAN,Canada,42.13,60.67392387875134
2021-10-25,CAN,Canada,54.63,60.67392387875134
2021-10-25,CAN,Canada,68.06,60.67392387875134
2021-10-25,CAN,Canada,63.43,60.67392387875134
2021-10-25,CAN,Canada,53.7,60.67392387875134
2021-10-25,CAN,Canada,75.46,60.67392387875134
2021-10-25,CAN,Canada,36.11,60.67392387875134
2021-10-25,CAN,Canada,44.44,60.67392387875134
2021-10-25,CAN,Canada,55.56,60.67392387875134
2021-10-25,CAN,Canada,47.22,60.67392387875134
2021-10-25,CAN,Canada,36.11,60.67392387875134
2021-10-25,CAN,Canada,37.04,60.67392387875134
2021-10-25,CAN,Canada,64.35,60.67392387875134
2021-11-01,CAN,Canada,50.93,60.66022426975135
2021-11-01,CAN,Canada,42.13,60.66022426975135
2021-11-01,CAN,Canada,54.63,60.66022426975135
2021-11-01,CAN,Canada,68.06,60.66022426975135
2021-11-01,CAN,Canada,63.43,60.66022426975135
2021-11-01,CAN,Canada,51.85,60.66022426975135
2021-11-01,CAN,Canada,75.46,60.66022426975135
2021-11-01,CAN,Canada,36.11,60.66022426975135
2021-11-01,CAN,Canada,44.44,60.66022426975135
2021-11-01,CAN,Canada,55.56,60.66022426975135
2021-11-01,CAN,Canada,47.22,60.66022426975135
2021-11-01,CAN,Canada,36.11,60.66022426975135
2021-11-01,CAN,Canada,37.04,60.66022426975135
2021-11-01,CAN,Canada,69.91,60.66022426975135
2021-11-08,CAN,Canada,50.93,60.56994137775134
2021-11-08,CAN,Canada,42.13,60.56994137775134
2021-11-08,CAN,Canada,54.63,60.56994137775134
2021-11-08,CAN,Canada,68.06,60.56994137775134
2021-11-08,CAN,Canada,63.89,60.56994137775134
2021-11-08,CAN,Canada,51.85,60.56994137775134
2021-11-08,CAN,Canada,75.46,60.56994137775134
2021-11-08,CAN,Canada,36.11,60.56994137775134
2021-11-08,CAN,Canada,44.44,60.56994137775134
2021-11-08,CAN,Canada,57.41,60.56994137775134
2021-11-08,CAN,Canada,47.22,60.56994137775134
2021-11-08,CAN,Canada,36.11,60.56994137775134
2021-11-08,CAN,Canada,37.04,60.56994137775134
2021-11-08,CAN,Canada,69.91,60.56994137775134
2021-11-15,CAN,Canada,50.93,60.50016854875135
2021-11-15,CAN,Canada,42.13,60.50016854875135
2021-11-15,CAN,Canada,57.41,60.50016854875135
2021-11-15,CAN,Canada,66.2,60.50016854875135
2021-11-15,CAN,Canada,63.89,60.50016854875135
2021-11-15,CAN,Canada,53.7,60.50016854875135
2021-11-15,CAN,Canada,75.46,60.50016854875135
2021-11-15,CAN,Canada,36.11,60.50016854875135
2021-11-15,CAN,Canada,44.44,60.50016854875135
2021-11-15,CAN,Canada,55.56,60.50016854875135
2021-11-15,CAN,Canada,47.22,60.50016854875135
2021-11-15,CAN,Canada,36.11,60.50016854875135
2021-11-15,CAN,Canada,38.89,60.50016854875135
2021-11-15,CAN,Canada,69.91,60.50016854875135
2021-11-22,CAN,Canada,50.93,60.91790699575135
2021-11-22,CAN,Canada,,60.91790699575135
2021-11-22,CAN,Canada,57.41,60.91790699575135
2021-11-22,CAN,Canada,64.81,60.91790699575135
2021-11-22,CAN,Canada,62.04,60.91790699575135
2021-11-22,CAN,Canada,51.85,60.91790699575135
2021-11-22,CAN,Canada,75.46,60.91790699575135
2021-11-22,CAN,Canada,36.11,60.91790699575135
2021-11-22,CAN,Canada,,60.91790699575135
2021-11-22,CAN,Canada,57.41,60.91790699575135
2021-11-22,CAN,Canada,47.22,60.91790699575135
2021-11-22,CAN,Canada,36.11,60.91790699575135
2021-11-22,CAN,Canada,38.89,60.91790699575135
2021-11-22,CAN,Canada,69.91,60.91790699575135
2021-11-29,CAN,Canada,50.93,61.26598859675135
2021-11-29,CAN,Canada,,61.26598859675135
2021-11-29,CAN,Canada,57.41,61.26598859675135
2021-11-29,CAN,Canada,66.67,61.26598859675135
2021-11-29,CAN,Canada,62.04,61.26598859675135
2021-11-29,CAN,Canada,,61.26598859675135
2021-11-29,CAN,Canada,75.46,61.26598859675135
2021-11-29,CAN,Canada,36.11,61.26598859675135
2021-11-29,CAN,Canada,,61.26598859675135
2021-11-29,CAN,Canada,55.56,61.26598859675135
2021-11-29,CAN,Canada,47.22,61.26598859675135
2021-11-29,CAN,Canada,36.11,61.26598859675135
2021-11-29,CAN,Canada,38.89,61.26598859675135
2021-11-29,CAN,Canada,69.91,61.26598859675135
2021-12-06,CAN,Canada,50.93,61.60699886775135
2021-12-06,CAN,Canada,,61.60699886775135
2021-12-06,CAN,Canada,57.41,61.60699886775135
2021-12-06,CAN,Canada,66.67,61.60699886775135
2021-12-06,CAN,Canada,62.04,61.60699886775135
2021-12-06,CAN,Canada,,61.60699886775135
2021-12-06,CAN,Canada,58.33,61.60699886775135
2021-12-06,CAN,Canada,36.11,61.60699886775135
2021-12-06,CAN,Canada,,61.60699886775135
2021-12-06,CAN,Canada,57.41,61.60699886775135
2021-12-06,CAN,Canada,47.22,61.60699886775135
2021-12-06,CAN,Canada,36.11,61.60699886775135
2021-12-06,CAN,Canada,27.78,61.60699886775135
2021-12-06,CAN,Canada,62.5,61.60699886775135
2021-12-13,CAN,Canada,50.93,61.39365356075136
2021-12-13,CAN,Canada,,61.39365356075136
2021-12-13,CAN,Canada,57.41,61.39365356075136
2021-12-13,CAN,Canada,66.67,61.39365356075136
2021-12-13,CAN,Canada,62.04,61.39365356075136
2021-12-13,CAN,Canada,,61.39365356075136
2021-12-13,CAN,Canada,58.33,61.39365356075136
2021-12-13,CAN,Canada,36.11,61.39365356075136
2021-12-13,CAN,Canada,,61.39365356075136
2021-12-13,CAN,Canada,55.56,61.39365356075136
2021-12-13,CAN,Canada,47.22,61.39365356075136
2021-12-13,CAN,Canada,36.11,61.39365356075136
2021-12-13,CAN,Canada,27.78,61.39365356075136
2021-12-13,CAN,Canada,62.5,61.39365356075136
2021-12-20,CAN,Canada,50.93,61.06357573575134
2021-12-20,CAN,Canada,,61.06357573575134
2021-12-20,CAN,Canada,57.41,61.06357573575134
2021-12-20,CAN,Canada,68.52,61.06357573575134
2021-12-20,CAN,Canada,66.67,61.06357573575134
2021-12-20,CAN,Canada,,61.06357573575134
2021-12-20,CAN,Canada,58.33,61.06357573575134
2021-12-20,CAN,Canada,36.11,61.06357573575134
2021-12-20,CAN,Canada,,61.06357573575134
2021-12-20,CAN,Canada,55.56,61.06357573575134
2021-12-20,CAN,Canada,50.93,61.06357573575134
2021-12-20,CAN,Canada,,61.06357573575134
2021-12-20,CAN,Canada,27.78,61.06357573575134
2021-12-20,CAN,Canada,62.5,61.06357573575134
2021-12-27,CAN,Canada,50.93,65.41650346175135
2021-12-27,CAN,Canada,,65.41650346175135
2021-12-27,CAN,Canada,62.96,65.41650346175135
2021-12-27,CAN,Canada,68.52,65.41650346175135
2021-12-27,CAN,Canada,74.07,65.41650346175135
2021-12-27,CAN,Canada,,65.41650346175135
2021-12-27,CAN,Canada,58.33,65.41650346175135
2021-12-27,CAN,Canada,36.11,65.41650346175135
2021-12-27,CAN,Canada,,65.41650346175135
2021-12-27,CAN,Canada,64.81,65.41650346175135
2021-12-27,CAN,Canada,50.93,65.41650346175135
2021-12-27,CAN,Canada,,65.41650346175135
2021-12-27,CAN,Canada,27.78,65.41650346175135
2021-12-27,CAN,Canada,68.06,65.41650346175135
2022-01-03,CAN,Canada,50.93,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,68.52,70.56722302875136
2022-01-03,CAN,Canada,74.07,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,65.74,70.56722302875136
2022-01-03,CAN,Canada,75.93,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,64.81,70.56722302875136
2022-01-03,CAN,Canada,58.33,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,,70.56722302875136
2022-01-03,CAN,Canada,75.46,70.56722302875136
2022-01-10,CAN,Canada,54.63,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,72.22,75.89113265475139
2022-01-10,CAN,Canada,77.78,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,72.22,75.89113265475139
2022-01-10,CAN,Canada,75.93,75.89113265475139
2022-01-10,CAN,Canada,63.89,75.89113265475139
2022-01-10,CAN,Canada,64.81,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,,75.89113265475139
2022-01-10,CAN,Canada,75.46,75.89113265475139
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2022-01-17,CAN,Canada,,81.21504228075138
2020-01-01,CHE,Switzerland,0.0,0.0
2020-01-06,CHE,Switzerland,0.0,0.0
2020-01-13,CHE,Switzerland,0.0,0.0
2020-01-20,CHE,Switzerland,0.0,0.0
2020-01-27,CHE,Switzerland,0.0,-0.4060098921559294
2020-02-03,CHE,Switzerland,0.0,-1.4335183094289137
2020-02-10,CHE,Switzerland,0.0,-2.6293094042720635
2020-02-17,CHE,Switzerland,0.0,-3.9723478419890994
2020-02-24,CHE,Switzerland,0.0,-5.967219519352504
2020-03-02,CHE,Switzerland,19.44,-7.018943281061338
2020-03-09,CHE,Switzerland,25.0,-6.948527551881876
2020-03-16,CHE,Switzerland,44.44,-4.78299248695391
2020-03-23,CHE,Switzerland,73.15,-0.8183626145486055
2020-03-30,CHE,Switzerland,73.15,5.81048801229701
2020-04-06,CHE,Switzerland,73.15,10.518621351057762
2020-04-13,CHE,Switzerland,73.15,14.492430278603257
2020-04-20,CHE,Switzerland,73.15,16.522574280213398
2020-04-27,CHE,Switzerland,69.44,16.760507765701348
2020-05-04,CHE,Switzerland,69.44,16.606036643946155
2020-05-11,CHE,Switzerland,58.33,16.348301151863815
2020-05-18,CHE,Switzerland,58.33,16.134166171697373
2020-05-25,CHE,Switzerland,58.33,15.500089418867216
2020-06-01,CHE,Switzerland,55.56,15.581978966971912
2020-06-08,CHE,Switzerland,46.3,15.72123760970281
2020-06-15,CHE,Switzerland,46.3,15.417606841919495
2020-06-22,CHE,Switzerland,35.19,15.265430483949336
2020-06-29,CHE,Switzerland,35.19,15.12243318111937
2020-07-06,CHE,Switzerland,39.35,15.009267807495016
2020-07-13,CHE,Switzerland,39.35,13.75331006891695
2020-07-20,CHE,Switzerland,39.35,13.328056820526124
2020-07-27,CHE,Switzerland,39.35,14.559623024939686
2020-08-03,CHE,Switzerland,43.06,14.625449226549064
2020-08-10,CHE,Switzerland,43.06,15.370525508532529
2020-08-17,CHE,Switzerland,43.06,15.831051081170106
2020-08-24,CHE,Switzerland,43.06,15.903761574134611
2020-08-31,CHE,Switzerland,43.06,15.880091988127129
2020-09-07,CHE,Switzerland,43.06,16.62746303389564
2020-09-14,CHE,Switzerland,43.06,16.993903291346253
2020-09-21,CHE,Switzerland,43.06,17.387880714217445
2020-09-28,CHE,Switzerland,43.06,17.233409592462245
2020-10-05,CHE,Switzerland,31.94,18.25385752865144
2020-10-12,CHE,Switzerland,29.17,18.762573140775
2020-10-19,CHE,Switzerland,32.87,21.667022144488307
2020-10-26,CHE,Switzerland,35.65,26.75379150778192
2020-11-02,CHE,Switzerland,59.26,36.02162048743232
2020-11-09,CHE,Switzerland,59.26,45.91821474418579
2020-11-16,CHE,Switzerland,59.26,55.98921104860288
2020-11-23,CHE,Switzerland,57.41,64.98396313783262
2020-11-30,CHE,Switzerland,57.41,74.78188255182903
2020-12-07,CHE,Switzerland,57.41,84.96302751792841
2020-12-14,CHE,Switzerland,60.19,94.34100515926112
2020-12-21,CHE,Switzerland,60.19,102.6978129162476
2020-12-28,CHE,Switzerland,60.19,109.63612146385888
2021-01-04,CHE,Switzerland,60.19,114.80461707745977
2021-01-11,CHE,Switzerland,60.19,118.46048089608334
2021-01-18,CHE,Switzerland,60.19,121.66312886715998
2021-01-25,CHE,Switzerland,60.19,123.414338744194
2021-02-01,CHE,Switzerland,60.19,123.06010284844682
2021-02-08,CHE,Switzerland,60.19,122.11878988435828
2021-02-15,CHE,Switzerland,60.19,119.90770762587672
2021-02-22,CHE,Switzerland,60.19,117.82474967872696
2021-03-01,CHE,Switzerland,60.19,114.99816794052896
2021-03-08,CHE,Switzerland,60.19,113.08031266120982
2021-03-15,CHE,Switzerland,60.19,111.14868879918038
2021-03-22,CHE,Switzerland,60.19,110.2680667507028
2021-03-29,CHE,Switzerland,60.19,109.717890687272
2021-04-05,CHE,Switzerland,60.19,109.14706174977582
2021-04-12,CHE,Switzerland,60.19,109.26007242022384
2021-04-19,CHE,Switzerland,50.93,109.43045218529804
2021-04-26,CHE,Switzerland,50.93,110.215828644765
2021-05-03,CHE,Switzerland,50.93,110.03510955072692
2021-05-10,CHE,Switzerland,50.93,110.68968447444618
2021-05-17,CHE,Switzerland,50.93,110.8164637276045
2021-05-24,CHE,Switzerland,50.93,110.75736711417392
2021-05-31,CHE,Switzerland,48.15,111.33392006920155
2021-06-07,CHE,Switzerland,48.15,110.65294247002308
2021-06-14,CHE,Switzerland,48.15,111.26850640939654
2021-06-21,CHE,Switzerland,48.15,111.3838118436296
2021-06-28,CHE,Switzerland,44.44,111.15719747389056
2021-07-05,CHE,Switzerland,44.44,110.7906025132636
2021-07-12,CHE,Switzerland,44.44,110.6718420414218
2021-07-19,CHE,Switzerland,44.44,110.51177582144916
2021-07-26,CHE,Switzerland,40.74,110.06945365591564
2021-08-02,CHE,Switzerland,40.74,109.90709267215792
2021-08-09,CHE,Switzerland,40.74,111.50481551153176
2021-08-16,CHE,Switzerland,40.74,112.32461342777444
2021-08-23,CHE,Switzerland,40.74,112.97459882392364
2021-08-30,CHE,Switzerland,40.74,114.70541796283024
2021-09-06,CHE,Switzerland,40.74,116.53491194449386
2021-09-13,CHE,Switzerland,50.0,118.10280285466207
2021-09-20,CHE,Switzerland,50.0,119.08323423585811
2021-09-27,CHE,Switzerland,50.0,119.98793841214756
2021-10-04,CHE,Switzerland,50.0,119.63281727044586
2021-10-11,CHE,Switzerland,50.0,120.24608644603428
2021-10-18,CHE,Switzerland,50.0,120.93278806274418
2021-10-25,CHE,Switzerland,50.0,122.15646440515528
2021-11-01,CHE,Switzerland,50.0,122.57926818658471
2021-11-08,CHE,Switzerland,50.0,124.11962193133236
2021-11-15,CHE,Switzerland,50.0,126.28874095318304
2021-11-22,CHE,Switzerland,50.0,129.34363879606212
2021-11-29,CHE,Switzerland,50.0,132.84831034081054
2021-12-06,CHE,Switzerland,46.3,137.2364659428023
2021-12-13,CHE,Switzerland,46.3,139.1827729908023
2021-12-20,CHE,Switzerland,50.0,141.00780964480228
2021-12-27,CHE,Switzerland,50.0,143.91424929280225
2022-01-03,CHE,Switzerland,44.44,146.16336117180225
2022-01-10,CHE,Switzerland,44.44,152.13395344980225
2022-01-17,CHE,Switzerland,,158.10454572780228
2020-01-01,CHL,Chile,0.0,0.0
2020-01-06,CHL,Chile,0.0,0.0
2020-01-13,CHL,Chile,0.0,0.0
2020-01-20,CHL,Chile,0.0,0.0
2020-01-27,CHL,Chile,0.0,-0.1668154094118157
2020-02-03,CHL,Chile,0.0,0.0921367156419377
2020-02-10,CHL,Chile,0.0,0.0106830124065937
2020-02-17,CHL,Chile,0.0,-0.3091588702727978
2020-02-24,CHL,Chile,0.0,-0.2769477106555819
2020-03-02,CHL,Chile,0.0,-0.2746651980209713
2020-03-09,CHL,Chile,0.0,-0.0797983482809097
2020-03-16,CHL,Chile,47.22,0.4755135107713921
2020-03-23,CHL,Chile,51.85,0.835638541676273
2020-03-30,CHL,Chile,73.15,1.3519130350990929
2020-04-06,CHL,Chile,73.15,1.1603099651072697
2020-04-13,CHL,Chile,73.15,1.590702254145225
2020-04-20,CHL,Chile,73.15,1.669758252517825
2020-04-27,CHL,Chile,73.15,1.713680621823892
2020-05-04,CHL,Chile,73.15,3.229311675361489
2020-05-11,CHL,Chile,75.93,4.819113723595112
2020-05-18,CHL,Chile,78.24,8.260588148187244
2020-05-25,CHL,Chile,78.24,13.937602377827828
2020-06-01,CHL,Chile,78.24,21.708320650729725
2020-06-08,CHL,Chile,78.24,29.372336790911035
2020-06-15,CHL,Chile,78.24,35.67655136166532
2020-06-22,CHL,Chile,78.24,40.79272877176231
2020-06-29,CHL,Chile,78.24,43.8360220669337
2020-07-06,CHL,Chile,87.5,46.49544793341518
2020-07-13,CHL,Chile,87.5,48.0253926876836
2020-07-20,CHL,Chile,84.72,49.2378335348322
2020-07-27,CHL,Chile,84.72,50.350078476865136
2020-08-03,CHL,Chile,87.5,51.094070936459936
2020-08-10,CHL,Chile,81.94,51.56610308216933
2020-08-17,CHL,Chile,81.94,53.011466877573866
2020-08-24,CHL,Chile,81.94,54.20178655086577
2020-08-31,CHL,Chile,81.94,54.651697522718464
2020-09-07,CHL,Chile,81.94,55.460752258362405
2020-09-14,CHL,Chile,81.94,55.939290631676734
2020-09-21,CHL,Chile,81.94,56.70019928304432
2020-09-28,CHL,Chile,81.94,57.61335366036688
2020-10-05,CHL,Chile,81.94,59.14980464224022
2020-10-12,CHL,Chile,81.94,60.349233034178994
2020-10-19,CHL,Chile,81.94,61.65406231331738
2020-10-26,CHL,Chile,81.94,62.85479195077715
2020-11-02,CHL,Chile,81.94,63.88115468842523
2020-11-09,CHL,Chile,81.94,64.54577117124009
2020-11-16,CHL,Chile,81.94,65.30798106812865
2020-11-23,CHL,Chile,76.39,66.4111172915147
2020-11-30,CHL,Chile,76.39,67.60013571928562
2020-12-07,CHL,Chile,76.39,68.64992087631138
2020-12-14,CHL,Chile,73.61,69.56567774467592
2020-12-21,CHL,Chile,73.61,71.56537213201912
2020-12-28,CHL,Chile,79.17,73.28399748683003
2021-01-04,CHL,Chile,79.17,75.17562450024856
2021-01-11,CHL,Chile,79.17,77.45033819504621
2021-01-18,CHL,Chile,79.17,80.8940908658948
2021-01-25,CHL,Chile,79.17,83.6101870414098
2021-02-01,CHL,Chile,79.17,86.69583694488392
2021-02-08,CHL,Chile,79.17,89.42130208815001
2021-02-15,CHL,Chile,79.17,92.2279649519254
2021-02-22,CHL,Chile,79.17,95.39481257590889
2021-03-01,CHL,Chile,79.17,99.27806198806412
2021-03-08,CHL,Chile,79.17,103.09494787864922
2021-03-15,CHL,Chile,79.17,106.32887577583404
2021-03-22,CHL,Chile,79.17,110.50100169364748
2021-03-29,CHL,Chile,79.17,114.967209099203
2021-04-05,CHL,Chile,81.94,119.2824720243245
2021-04-12,CHL,Chile,81.94,123.51445523610312
2021-04-19,CHL,Chile,81.94,126.74968437880896
2021-04-26,CHL,Chile,84.72,130.2321501705015
2021-05-03,CHL,Chile,78.24,133.47128304977025
2021-05-10,CHL,Chile,78.24,137.00059368021817
2021-05-17,CHL,Chile,80.09,140.98403899748908
2021-05-24,CHL,Chile,80.09,144.9974129617426
2021-05-31,CHL,Chile,84.72,148.50330117281283
2021-06-07,CHL,Chile,84.72,152.088565360663
2021-06-14,CHL,Chile,84.72,155.384953042855
2021-06-21,CHL,Chile,84.72,158.70085940786174
2021-06-28,CHL,Chile,84.72,162.61403746699958
2021-07-05,CHL,Chile,84.72,165.7191420576071
2021-07-12,CHL,Chile,84.72,168.57570875370692
2021-07-19,CHL,Chile,84.72,170.18307974966322
2021-07-26,CHL,Chile,59.72,171.45733189224796
2021-08-02,CHL,Chile,59.72,172.30347425842936
2021-08-09,CHL,Chile,59.72,173.4215769384962
2021-08-16,CHL,Chile,63.43,174.64247801472064
2021-08-23,CHL,Chile,63.43,174.67143819372484
2021-08-30,CHL,Chile,63.43,174.93462256650594
2021-09-06,CHL,Chile,63.43,175.19650569376608
2021-09-13,CHL,Chile,63.43,175.7082279610549
2021-09-20,CHL,Chile,63.43,175.78012924225155
2021-09-27,CHL,Chile,63.43,175.74923212729053
2021-10-04,CHL,Chile,38.43,176.39628392876156
2021-10-11,CHL,Chile,34.72,177.5521227289369
2021-10-18,CHL,Chile,34.72,178.10548485289715
2021-10-25,CHL,Chile,37.5,179.7115546033325
2021-11-01,CHL,Chile,35.65,180.5941318441014
2021-11-08,CHL,Chile,35.65,182.22362401391445
2021-11-15,CHL,Chile,35.65,183.9389983881124
2021-11-22,CHL,Chile,35.65,185.62184162428568
2021-11-29,CHL,Chile,35.65,188.2545940907765
2021-12-06,CHL,Chile,41.2,190.26535119823745
2021-12-13,CHL,Chile,41.2,192.25658962288367
2021-12-20,CHL,Chile,35.65,193.79109086966503
2021-12-27,CHL,Chile,35.65,196.01270636366505
2022-01-03,CHL,Chile,35.65,198.62213088066505
2022-01-10,CHL,Chile,35.65,200.718141902665
2022-01-17,CHL,Chile,,202.66998223366505
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,11.11,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-01,CHN,China,0.0,-0.4890246669784023
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,11.11,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
2020-01-06,CHN,China,0.0,-0.9780493339568046
